"location","count","latitude","longitude"
5216667,2,36.72653,-78.12889
5403657,1,30.25548,-88.10972
5220344,7,42.39282,-83.04964
5217128,1,67.25883,15.39181
5294516,1,38.80136,-112.43744
5192202,3,36.93422,-90.74679
5283639,1,52.98627,-1.48865
5240254,11,39.2513,-119.97297
5274086,1,34.17223,-118.37897
5195213,1,56.07974,-3.86753
5234637,23,50.79899,-1.09125
5218911,2,40.32224,-98.59479
5390270,1,42.61441,-94.14607
5232604,6,43.53248,-90.00263
5196837,10,38.91722,-97.21391
5191199,5,40.23314,-77.0797
5600733,1,50.90395,-1.40428
5259940,9,39.92679,-74.07708
5193263,3,61.12724,21.51127
5397469,1,44.88358,-93.13827
5211113,26,39.50956,-76.16412
5292427,2,44.40533,-72.9929
5517041,1,18.37939,-67.18824
5205032,2,37.83473,-97.37338
5401904,1,-6.75333,-38.96444
5381503,1,34.06635,-84.67837
5296429,1,37.10415,-113.58412
5398693,1,51.27797,0.12231
5301795,1,32.85013,-96.80028
5406397,1,40.97116,21.94659
5465013,2,-17.53733,-149.5665
5386272,2,42.60168,-88.7076
5495088,1,34.7676,-89.44869
5475572,2,4.30079,-74.80754
5376013,1,55.47639,-133.14833
5394603,1,-29.06415,30.59279
5495326,1,40.97926,-75.14296
5220773,10,41.82371,-72.6212
5217059,21,42.08676,-71.47451
5441053,1,40.60121,-74.55905
5416841,3,42.76614,-85.31334
5282657,1,26.06749,90.02238
5244310,1,46.62016,4.81666
5263270,1,43.40618,-76.12576
5468126,1,43.90535,-72.14009
5288885,2,38.31062,-85.48746
5193229,7,34.66482,-83.09654
5426189,1,45.84041,-119.28946
5217165,2,51.3305,-0.27011
5398238,1,-20.16667,57.525
5403658,1,45.52345,-122.67621
5494684,1,-22.0175,-47.89083
5475283,2,33.29595,-97.79892
5198021,23,37.36354,-118.39511
5430987,1,41.87082,-94.67748
5221443,5,39.40787,-79.40671
5505512,1,42.29897,-73.99847
5297687,1,41.02088,-84.30439
5436153,1,34.81521,-102.39932
5590398,1,17.25,-88.75
5266904,1,-33.41667,149.66667
5444342,3,44.52036,-68.19668
5603803,2,19.28012,166.64828
5475152,2,54.11094,-3.22758
5239666,1,39.10122,-74.71766
5434167,1,40.80788,-73.94542
5220658,1,43.32472,21.90333
5299522,1,36.41976,-6.14367
5300069,1,46.49358,-1.42662
5383336,5,38.61595,-76.61302
5440749,4,37.86097,-78.26334
5469899,1,-33.60944,150.71674
5223202,3,50.78212,3.91145
5537324,1,35.53288,-82.83736
5229568,1,47.8626,-121.81651
5279424,2,42.26613,-89.24122
5197493,68,42.58474,-87.82119
5230924,26,28.65195,77.23149
5432704,2,32.67764,-84.53937
5586268,1,48.28333,13.21667
5426370,1,51.3305,-0.27011
6104145,1,44.77024,-90.59931
5286725,1,48.89198,2.20675
5276854,16,30.71103,-94.93299
5225839,8,31.12797,-92.06624
5492074,1,48.44528,1.57777
6050559,1,43.53007,12.21173
5239919,1,59.36109,17.08804
5282827,1,46.47357,-93.89887
5214809,1,34.03146,-4.98887
5299861,1,-8.11806,-35.29139
5500153,1,39.33813,-81.37956
5379118,2,35.62174,-86.5925
5266836,1,-42.74191,146.95544
5527285,1,38.70734,-77.02303
5249150,1,44.237,11.79853
5581709,1,32.27833,-64.78167
5211040,2,41.71427,-72.65259
5418021,1,36.17497,-115.13722
5206256,1,-7.55472,-35.45306
5249643,2,45.78428,24.14383
5602926,1,40.78871,-73.64735
5587708,1,42.59534,-78.94115
5516626,1,33.88224,-117.35727
5465064,1,39.00806,-97.8756
5519918,1,46.06746,-95.56254
5424152,1,44.20135,-92.6463
5295824,2,39.55895,-84.30411
5229138,7,39.44894,-91.05153
5193426,22,39.55895,-84.30411
5251525,1,43.85167,4.15722
5483245,1,43.59859,5.47977
5198093,8,54.31507,-130.32098
5530447,1,36.07661,-81.92247
5212661,2,-24.19457,-65.29712
5424107,1,44.86219,-93.53079
5222597,13,40.16754,-92.17268
5390200,1,39.26342,-80.31981
5375214,3,45.27817,-123.01094
5500109,1,38.984,-77.40388
5296511,1,43.275,0.48361
5541180,1,37.51617,-89.90705
5410662,1,37.5545,-88.97229
5465967,1,25.10141,-105.14404
5279804,1,42.57167,-100.05818
5283854,1,41.17923,-73.18945
5266441,1,39.50868,2.4766
5390206,1,53.74988,-2.89335
5419695,1,34.05223,-118.24368
5213571,1,55.96184,-4.65316
5398857,3,39.14594,-77.41693
5290188,7,40.88232,-74.0832
5402527,1,34.29081,-91.37491
5463534,1,-34.14542,138.41148
5209838,1,48.84889,6.78694
5268148,1,33.43322,-79.12143
5478820,1,33.27349,-81.24705
5303104,3,39.47176,-79.68339
5444515,1,38.77501,-95.18636
5451216,1,39.11289,-75.74577
5304609,2,43.60508,-70.59311
6102831,1,41.2381,-85.85305
5224449,1,39.35083,-101.71017
5421199,2,31.15051,-81.36954
5671823,1,50.66648,-120.3192
5391568,1,36.6692,-97.80117
5242579,1,31.71628,-93.50907
5197569,2,32.487,-114.78218
5213106,5,36.28199,-118.00788
5273037,4,43.13785,-74.48125
5395817,1,40.15287,-76.60275
5200871,1,40.71649,-73.32179
5467243,2,-34.03333,150.85
5403908,9,35.44119,-89.77814
5224298,1,32.01266,-96.29581
5208969,11,34.68344,-82.83737
5585372,2,49.8844,-97.14704
5226268,1,41.81457,-79.27414
5216365,1,44.55885,-95.98559
5391564,6,43.73591,-70.552
5384048,1,35.21667,138.61667
5515592,1,19.68862,-98.8611
5374054,1,35.99403,-78.89862
5481622,1,40.23338,-91.06264
5396706,1,53.22683,-0.53792
5247008,1,42.00833,-91.64407
5505318,1,55.33527,-3.44142
5477879,1,35.29819,-81.01591
5204257,34,49.16638,-123.94003
5390165,1,41.65809,-90.58458
5388886,1,46.66383,-92.42491
5588158,1,41.40195,-99.63928
5431136,1,38.65483,-27.21734
5271396,3,35.67369,-90.50733
5293994,3,35.69423,-97.06336
5213533,2,38.65563,-83.76103
5537048,1,-26.82414,-65.2226
5252239,3,51.687,-0.00421
5399233,1,48.70524,-114.86932
5224151,7,44.9495,-69.85839
5464190,1,37.55274,45.07605
6103807,1,37.43098,-79.12308
5441330,1,42.45286,-75.06377
5208297,6,34.65815,-88.56672
5542893,1,30.16746,120.25883
5303650,1,51.56955,13.57226
5201997,24,42.32509,-72.6412
5432422,2,32.81905,-82.23485
5288787,1,42.73255,-93.26247
5294518,2,38.45974,-94.00077
5202863,1,49.69999,-112.81856
5473022,1,46.09371,-71.30539
5379663,1,51.98589,9.25246
5190465,10,34.57732,-83.33239
5301882,2,44.97667,-85.65064
5490706,1,44.0997,-104.62802
5435091,1,37.40425,-84.41383
5217360,142,49.8844,-97.14704
5227153,2,38.51734,-75.23491
5492156,1,-28.64397,-53.60633
5387304,2,34.00288,-84.14464
5292705,9,39.79123,-74.92905
5530404,1,37.94103,-121.93579
5195784,8,44.03146,-70.1045
5246971,5,42.16177,-70.79393
5271342,3,54,48
5295366,1,-34.43556,150.85833
5303477,1,33.98397,-99.72482
5249125,1,40.63481,14.60414
5225380,4,52.41667,-1.5
5419032,1,39.70623,-74.13403
5526403,2,35.51235,-81.61732
5475256,1,41.14312,-79.67977
5398546,1,38.39647,-82.55877
5301418,1,48.19161,6.40533
5442455,4,33.93454,-96.4286
5391733,1,45.38608,-91.0382
5378059,11,44.88774,-94.36971
5257138,3,36.4271,-77.59553
5449062,1,16.96036,82.23809
5241611,2,-33.26367,151.53841
5402888,1,41.49577,-111.94383
5194737,7,38.31727,-88.90312
5487700,1,56.96365,-2.21177
5211558,16,45.06168,-83.43275
5217894,28,31.95758,-110.95565
5483897,1,44.95719,34.11079
5249518,2,-23.11694,-46.55028
5584353,1,-34.4374,138.50987
5245330,3,42.36946,-88.8926
5254952,2,34.1515,-89.63147
5205676,1,37.60782,-96.02804
5604994,2,42.2562,-71.76757
5531746,1,29.92941,-82.42345
5534193,1,41.41894,-83.22131
5286680,1,47.14857,5.76051
5397396,1,47.60621,-122.33207
5381885,1,33.8303,-116.54529
5464040,1,38.71484,-90.34627
5266879,2,42.30204,-70.90782
5214853,16,35.24513,-81.34119
5248562,2,43.2063,1.0862
5199653,99,33.19587,-117.37948
5589499,1,46.26638,-106.67781
5251676,1,-12.59331,-69.18913
5417907,1,39.42845,-74.49571
5199967,7,43.07951,-75.75074
5260156,1,-32.17588,26.82437
5291458,1,60.25,20
5400597,1,45.33385,-96.76312
5621326,1,45.04894,7.02851
5412514,4,39.73095,-75.7041
5197265,27,37.77817,-81.18816
5205599,1,30.26715,-97.74306
5381615,1,38.32197,-94.34828
5603581,1,46.48134,-90.05295
5283641,1,36.33427,-82.83683
5254172,1,36.61033,-88.31476
5193864,2,43.27229,-75.18989
5538960,1,32.79652,-96.56082
5424526,2,-26.62613,152.95941
5435236,1,24.59653,-81.66009
5191180,7,34.26843,-85.55691
5538747,1,37.32617,-85.54441
5247929,1,51.08333,9.4
5529990,1,21.8767,-79.84014
5581462,1,-27.42305,153.15109
5227776,3,36.49784,-93.39796
5431268,1,29.26774,-97.63583
5304179,8,27.90947,-97.14999
5206969,2,34.07751,-117.68978
5287577,2,31.61332,65.71013
5263772,4,40.55004,-91.38487
5242393,7,39.09089,-84.84995
5390797,4,44.63895,-70.01561
5446119,1,39.54841,-81.79291
5233428,1,40.97296,-117.73568
5286835,3,51.26389,7.74167
5246739,9,34.04835,-117.26115
5522139,1,-5.1875,-37.34417
5407290,1,33.17179,-84.81604
5444729,1,48.025,-98.11705
5395254,1,-26.1625,27.8725
5188559,1,35.59393,-105.2239
5221091,4,45.57014,-117.52824
5279621,3,36.312,-87.77336
5254555,1,63.59764,10.70543
5190180,2,34.867,-100.66041
5246806,2,48.55737,-119.74979
5229244,4,34.47173,-104.24553
5281536,1,43.22269,-112.44248
5388011,1,39.29034,-84.50411
5290928,2,32.22543,-95.05772
5428614,1,42.8713,-112.44553
5584428,1,39.2856,-89.10758
5242422,1,-37.48333,144.98333
5393696,1,-12.79292,-74.82573
5484585,1,43.58,21.33389
5372373,1,62.99962,-135.00404
5437546,1,-37.8,141.53333
5294553,3,40.72978,-81.10538
5261090,1,37.75891,-98.55314
5229022,4,-33.41665,149.5806
5236789,6,48.50389,-122.23611
5503361,1,31.39951,30.41718
5390882,2,42.27814,-74.91599
5214749,2,39.96138,-105.51083
5434048,4,34.69766,-79.8834
5206410,2,59.01734,16.26049
5217508,6,39.03063,-82.82434
5238445,15,22.56263,88.36304
5587907,1,41.71561,-83.83939
5467698,1,33.5102,36.29128
5487520,1,38.52366,-90.33845
5242405,1,45.16667,5.83333
5260180,1,41.69084,-98.00367
5499932,1,18.31884,-65.2871
5445984,1,34.10723,-118.05785
5480974,3,40.71427,-74.00597
5464803,4,6.25184,-75.56359
5189201,15,29.20968,-99.78617
5206156,34,39.97837,-86.11804
5207540,18,44.32358,-93.95801
5197340,1,49.355,3.71361
5286851,1,42.92611,-89.38456
5207466,126,52.48142,-1.89983
5446197,1,42.61535,-77.40249
5533204,1,44.87177,20.64167
5384924,7,37.41533,-88.89784
5385283,1,18.61194,-90.72
5385399,1,39.22367,-84.44216
5452069,1,41.60054,-93.60911
5203140,3,36.32849,-77.58942
5585830,1,41.69982,-72.15702
5273212,1,56.44703,-5.77404
5271376,1,40.41981,-77.18637
5218885,14,38.99388,-105.05693
5495424,1,26.17993,56.24774
5225087,1,38.34824,-121.90996
5388397,1,15.1375,-87.12778
5508494,1,35.34036,-88.80617
5272565,3,42.11808,-88.09619
5484201,2,19.03681,73.01582
6040248,1,40.07867,-83.63687
5581445,1,32.08793,-84.66742
5469662,1,50.20058,18.31146
5246983,1,46.91054,-98.70844
5268900,1,49.76741,-94.48985
5210653,96,40.00032,-86.25027
5392726,2,32.71571,-117.16472
5198284,70,27.09978,-82.45426
5263030,10,46.58966,-111.91555
5295432,10,39.93901,-74.19292
5232841,1,44.84801,24.44873
5386904,1,40.6262,-76.12355
5229250,3,47.99604,-115.78156
5379392,1,19.42847,-99.12766
5270688,1,63.8705,9.93323
5389938,1,40.71427,-74.00597
5424479,1,32.27042,-97.17918
5523140,1,-38.11531,145.29814
5249315,1,30.35028,112.19028
5240729,3,-30.65,150.2
5217787,2,20.10691,-97.42043
5196900,52,36.85245,-121.4016
5243580,1,45.40722,4.86806
5530719,1,48.17193,23.29791
5559740,1,30.06025,-84.49061
5259771,1,46.89692,5.02127
5444406,1,45.19691,-96.01977
5286888,2,48.80912,9.27697
5531305,1,-33.92019,151.22241
5379023,1,43.63497,-95.9328
5245270,1,45.14734,-122.57703
5438851,1,36.10736,-79.65864
5279712,7,40.10233,-75.15212
5379497,1,55,-6.41667
5264167,2,41.82977,-86.25418
5467672,1,37.38411,-122.23524
5475330,1,40.75198,-88.41116
5279892,2,44.86064,-66.98415
5466598,1,53.10223,-1.0332
5392459,1,45.38691,-92.74771
5295562,3,34.43705,-89.91592
5424371,1,41.10809,-89.9715
5276168,1,40.48507,-78.72474
5224976,1,46.61254,13.8529
5293552,2,44.89556,-85.41646
5438201,1,30.44379,-85.04744
5752117,1,44.50464,-114.23173
5216815,12,24.9243,-80.62784
5503673,1,40.27004,-87.38668
5490900,1,36.46961,52.35072
5227791,3,49.47085,8.9934
5379577,3,60.2052,24.6522
5428667,1,39.06944,-96.16638
5465863,1,51.47315,-0.54245
5498257,2,35.00765,-80.20089
5301708,1,-34.5152,148.9179
5427778,2,32.82627,-82.72514
5490511,1,48.26667,7.73333
5252323,1,32.16627,34.82536
5299477,1,40.70144,-83.3927
5561053,1,39.09973,-94.57857
5417952,3,44.79757,-69.05115
5386634,2,40.98999,-94.74081
5201474,2,37.56306,-101.78418
5224451,14,52.47523,1.75167
5400831,1,42.98564,-72.65593
5588408,1,47.6439,-105.07498
5204491,7,37.13054,-113.50829
5226713,1,52.6461,9.22086
5192486,10,41.90059,-87.85673
5248398,1,42.19697,-88.09341
5222403,1,-33.88333,151.11667
5193688,1,57.40611,21.60167
5433736,1,34.30485,-81.98289
5404546,1,-23.38032,150.50595
5396714,1,42.68944,-90.71207
5250672,1,-6.65442,-76.28797
5210791,3,43.39914,-95.75196
5303241,1,40.89538,-73.60096
5393979,1,40.76078,-111.89105
5493800,1,19.79825,85.82494
5190221,1,38.13783,-89.23008
5238493,8,46.44763,-120.42034
5413931,1,44.41922,-72.01509
5442456,1,42.61441,-94.14607
5268621,1,28.64555,-82.26398
5218937,2,39.94865,-87.45974
5534057,1,-41.01452,147.15173
5239694,15,41.99947,-88.14507
5209094,1,-39.03333,177.36667
5259312,3,43.65257,-73.80096
5199973,12,35.35014,-80.20006
5505989,1,34.69729,-98.94952
5441429,1,38.03,-107.31533
5246261,7,4.5841,101.0829
5445429,1,31.20864,31.63528
5244720,1,40.07867,-83.63687
5213444,12,36.077,-87.38779
5445451,1,46.33444,0.95813
5560381,1,42.19458,-122.70948
5210636,19,39.95087,-86.26194
5206585,15,37.65466,-122.40775
5208018,1,45.40008,-71.89908
5488061,1,37.53613,-96.64197
5480402,1,38.34519,-122.97389
5294065,2,19.24997,-103.72714
5426765,4,-34.0793,150.5132
5525854,1,41.82682,-122.00529
5382026,1,-35.35,139.38333
5218043,4,47.77414,-96.60812
5600382,1,33.92288,-87.61724
5189256,23,33.88474,-118.41091
5205223,1,32.32042,-96.21303
5483816,1,52.6483,-2.75025
5512907,1,19.26855,76.77081
5422051,1,36.77303,-114.12802
5195309,1,39.14301,-9.16898
5240721,1,17.40972,-97.44667
5206111,37,32.85727,-116.92225
5272510,7,39.59511,-75.17018
5260766,2,17.18833,-92.16278
5419507,4,34.73516,-79.34893
5475645,1,37.55797,-4.27974
5389397,1,35.07786,-87.43974
5209055,1,48.40917,6.61194
5230908,1,40.07867,-83.63687
5432082,1,40.69427,-73.91875
5204498,2,40.96751,-99.08648
5224674,1,8.2452,-81.87006
5203836,2,50.46821,4.86729
5467699,1,52.21667,-1.86667
5224074,1,-37.88264,144.7003
5423163,1,42.96203,-72.44231
5465620,1,51.12472,-2.74
5584632,1,45.55027,-103.97466
5478183,1,42.34827,14.16494
5469381,1,42.10169,-89.09316
5228921,6,46.26524,-96.60591
5439766,4,34.72427,-82.78125
5229080,1,49.35,-119.56667
5223573,1,35.73319,-81.3412
6104004,1,45.58635,-92.97466
5285705,1,32.53932,-93.29628
5217574,3,9.43063,-84.16231
5251010,7,35.17959,-80.64729
5428815,2,33.12818,-91.96124
5242382,1,47.94333,0.04167
5471063,2,37.46133,-122.19774
5245681,10,46.35232,-124.05432
5478276,2,50.85519,0.57292
5208743,5,36.93116,22.19178
5195290,6,39.24173,-83.79131
5302320,14,39.76282,-86.39972
5205473,1,34.00288,-84.14464
5253700,1,47.89013,-120.21369
5507010,1,32.95985,-86.74665
5384649,1,41.67438,-111.833
5195507,22,40.4776,-74.62682
5283194,7,32.53822,-81.93234
5227400,2,20.7175,-99.36083
5505949,1,38.39724,-96.53695
5559869,1,47.97898,-122.20208
5218132,19,39.63332,-105.31721
5192537,1,39.18728,-84.488
5201784,43,52.28333,-117.469
5284514,2,41.45845,15.55188
5226031,11,41.29639,-92.64436
5251531,5,37.2139,-105.56446
5211226,1,46.21755,-1.02989
5252433,1,41.67204,-73.05289
5236222,5,34.92378,-77.77387
5191310,4,43.32146,-72.03592
5205419,27,28.06835,-80.56033
5266807,4,35.86563,-84.68494
5302340,35,42.24087,-83.26965
5436242,1,-23.50167,-47.45806
5277827,1,14.98436,-91.54912
5402483,1,-38.11667,146.56667
5285288,1,40.02216,52.95517
5426606,1,1.48218,124.84892
5373546,1,41.25626,-95.94043
5444999,1,46.24689,-91.79852
5468707,1,51.54297,0.19454
5387813,2,48.24771,-116.30712
5501388,1,60.69524,-161.97556
5431986,1,39.23316,-76.63663
5474912,1,48.85,2.5
5220002,1,-26.92739,-58.50917
5222522,6,49.24133,-124.8028
5230481,5,45.61734,-121.17952
5231530,1,51.39985,-0.37997
5230438,2,-34.16667,-57.66667
5395432,1,18.22746,-65.921
5199684,71,41.7001,-71.41617
5225911,2,-26.18979,152.66499
5232242,1,-33.65249,115.3455
5198131,3,41.49351,-117.53457
5474211,1,51.5489,-0.48211
5228760,1,39.44324,-8.25987
5531275,1,32.70124,-86.47109
5249883,6,38.80203,-81.35095
5222150,1,-29.6887,115.88595
5243347,1,-37.5603,144.29684
5417150,2,41.8109,-78.27974
5405136,1,27.33643,-82.53065
5216709,1,45.2326,-123.30815
5504615,1,45.05423,-68.67225
5274858,1,35.38702,-87.99531
5477053,1,40.17395,-83.52743
5284622,1,43.70313,7.26608
5297865,2,46.95537,-123.77378
5233211,3,31.02602,-96.48524
5503746,1,53.16167,6.76111
5231780,26,30.06885,-81.86038
5195818,13,42.11563,-75.95881
5519186,2,43.03091,-71.93897
5190674,1,-38.08333,146.2
5243920,1,54.6425,-3.54413
5384224,1,51.17509,-1.78064
6054131,1,70.00962,-51.94532
5484790,1,36.27422,-87.06417
5303216,2,54.9981,-7.30934
5188599,1,45.21631,-112.63752
5266176,1,55.78251,12.36856
5204317,16,34.02862,-117.81034
5189149,1,39.78504,-85.76942
5299684,8,38.78394,-90.48123
5496671,1,55.75726,8.9275
5234109,4,38.52929,-76.97525
5417904,2,34.74089,-106.72836
5279112,2,-35.02863,138.80779
5492386,1,34.46676,-96.05333
5241087,1,19.5575,-100.14167
5234788,1,2.196,102.2405
5269865,7,33.8026,-85.18856
5519383,1,28.53639,-81.01756
5483324,1,52.23999,11.2809
5295099,10,38.86971,-106.98782
5241550,2,-37.21067,145.42755
5511770,1,15.82562,-87.92968
5203046,2,40.91172,-79.91299
5300463,5,45.06496,-93.91108
5255383,1,57.85242,16.3894
5202837,4,53.45,-2.73333
5232206,2,50.58702,-1.28489
5537909,1,8.88902,-64.2527
5215825,10,40.13504,-86.22055
5244052,1,-42.71667,147.03333
5450472,1,-32.17443,152.49876
5288111,1,37.18849,-8.15642
5241892,3,41.46093,15.54925
5289763,2,40.09656,-120.91079
5205767,2,31.17129,-84.73325
5236571,1,47.44417,5.59139
5233201,22,35.47988,-79.1803
5531420,1,39.53095,-75.80744
5410090,1,22.89088,-109.91238
5421593,1,40.96093,-73.99014
5600143,1,55.67594,12.56553
5204667,1,-37.83333,144.36667
5418792,1,33.67064,-101.53516
5190807,25,33.37683,-79.2945
5523608,1,35.87787,-94.90106
5188138,1,49.38334,-109.28477
5438221,1,36.20009,-95.16774
5219466,2,43.38167,-87.94065
5444415,1,28.65,-111.43222
5280445,1,65.19844,-123.40565
5465238,2,-26.66008,153.09953
5499719,1,41.27893,-86.04611
5272579,1,33.36988,-80.83704
5280066,1,10.13191,-65.42236
5524831,1,33.53789,-85.25328
5472270,1,46.23175,27.66907
5244838,1,40.05138,-94.52412
5406737,1,44.4169,-94.92555
5489616,1,52.28333,-1.58333
5250433,17,39.18361,-96.57167
5284967,1,18.2519,-66.99212
5519885,1,53,-1.3
5217058,1,52.83421,13.82181
5536685,1,42.97866,-82.40407
5451797,1,13.29414,144.73479
5486627,1,35.71842,52.06958
5498246,1,40.57654,-3.92658
5302479,1,40.52415,-104.85108
5197381,8,45.03274,-93.36023
5479361,1,53.85,-9.3
5237496,1,51.1824,-2.10682
5194592,185,38.44047,-122.71443
5558219,1,41.25626,-95.94043
5513141,2,40.85725,-74.99702
5373643,2,35.44533,-100.27096
5289136,1,40.69593,-75.01017
5270928,1,66.60881,25.95247
5297484,6,39.10973,-94.44467
5477556,1,48.49997,-113.97873
5444900,1,-38.36667,145.13333
5518176,1,53.92527,-3.01085
5272634,1,43.51007,-76.00214
5498515,3,49.10107,-0.37471
5294920,2,36.41816,-82.62376
5511436,2,31.60121,-109.67007
5444675,2,48.19106,-93.80657
5225770,14,39.41012,-74.36459
5212028,1,49.76741,-94.48985
5218371,6,37.35286,-84.34049
5447550,1,42.21873,-123.27394
5528214,1,-34.88333,138.66667
5203866,29,40.10283,-84.63301
5511501,1,36.335,43.11889
5481297,1,39.41699,-87.07724
5230587,7,50.82838,-0.13947
5188360,4,27.94752,-82.45843
5188385,155,41.60054,-93.60911
5222180,18,50.81795,-0.37538
5482306,2,42.98445,-83.93002
5214039,1,54.58881,-1.29034
5371436,2,40.01618,-81.0726
5204832,1,45.43123,-122.77149
5270622,1,65.37229,20.85153
5426541,7,40.36412,-111.73854
5216515,5,34.3807,-81.08648
5237823,3,35.21487,-80.00228
6102990,2,39.70471,-105.08137
5291001,5,41.87926,-73.47679
5287031,2,51.17337,5.57994
5437502,1,37.45033,-86.74138
5391129,2,44.38924,-69.30282
5396698,1,41.04777,-100.74523
5399828,3,31.13727,-83.42408
5477295,2,24.32781,92.00377
5194748,1,32.53597,-85.89329
5209125,7,38.39812,-85.75496
5227966,1,40.45034,-83.18853
5197430,33,44.29985,-120.83447
5494464,1,52.58578,-4.09276
5260952,5,53.29483,-3.72674
5443453,1,53.88333,-2.58333
5293584,1,48.92578,2.44533
5189291,84,34.69804,-118.13674
5224420,2,30.91204,75.85379
5449364,2,39.81285,-79.3567
5379445,1,40.37637,-104.69219
5477342,1,37.38938,-120.61325
5423449,1,44.69949,-73.45291
5214094,9,33.89332,35.50157
5194958,3,35.139,-79.00603
5441285,1,37.25332,-113.28467
5378310,1,33.58945,-91.72002
5259245,2,36.08333,129.36667
5212523,1,51.09716,4.24364
5208154,1,41.31024,-122.31225
5301735,1,49.8826,16.87223
5281821,1,-36.35846,146.32056
5230737,3,36.73225,3.08746
5582007,1,35.29819,-81.01591
5491918,2,54.75844,-2.69531
5288637,1,38.3365,-75.08491
5264234,5,35.67537,-83.75573
5529976,1,37.41088,-94.70496
5207549,14,38.28122,-80.8526
5252640,4,38.19424,-85.5644
5233113,1,50.95083,5.90833
5240582,2,33.47648,-100.85569
5514064,1,39.32593,-77.71055
5244570,11,41.31394,-81.68513
5529837,1,35.96558,-106.08863
5436280,1,41.4995,-81.69541
5411779,1,44.40533,-72.9929
5465378,2,43.1122,12.38878
5196368,1,56.07956,9.89868
5433832,1,23.37399,-98.65318
5445703,1,37.57345,-81.41816
5494452,1,49.48751,16.65997
5288998,1,31.06824,-83.62378
5493066,1,-24.19457,-65.29712
5444252,1,41.02451,-79.13809
5469803,2,43.81946,-83.18078
5281800,8,45.64152,9.01553
5434520,1,39.10122,-74.71766
5302710,2,-37.62581,144.92555
5542372,1,42.99507,-75.42851
5284124,1,38.44463,-121.94302
5451523,1,34.25545,-78.00749
5295523,1,20.166,-100.69403
5516375,1,45.61798,-113.45089
5215532,1,44.93645,7.54015
5601103,1,42.50982,-70.94949
5245119,1,41.03916,-96.36835
5389997,2,45.61734,-121.17952
5489222,2,31.39046,-92.66931
5430104,1,38.7491,-76.17862
5373517,4,40.76289,-73.73225
5197367,2,40.84038,-74.0907
5200134,9,44.10369,-69.10893
5270150,8,42.64258,-73.7429
5266869,2,33.54068,-89.26701
5396680,1,42.46415,-92.62825
5374755,2,45.11941,-93.40245
5294146,1,51.12382,-0.0061
5205018,50,32.83838,-116.97392
5285948,2,55.86515,-4.25763
5484447,1,31.05963,-92.12124
5516463,1,35.71447,139.40453
5291069,2,20.39324,78.13201
5220710,6,44.22395,-74.46406
5587810,1,32.43734,-103.15908
5294084,1,42.31474,-88.4487
5406315,1,27.42143,-97.85111
5302583,2,52.34006,21.24207
5254902,3,41.92704,-73.99736
5420871,1,55.99379,-4.5864
5463966,1,37.80109,-112.93634
5399134,2,39.56311,-84.63856
5207755,18,41.34366,-86.30973
5276718,1,38.61033,-89.37258
5490180,1,34.13484,-82.41457
5426188,1,37.09202,-84.60411
5428978,2,30.01576,-100.20536
5239623,1,53.9,27.56667
5469634,1,19.10356,-98.46188
5244316,34,29.50745,-95.09493
5446434,1,40.99061,-112.11124
5216090,2,39.80276,-105.08748
5191270,1,40.78897,-76.55885
5195390,10,45.89177,-123.96153
5428419,1,48.81489,-103.48735
5590102,1,41.8261,-93.15159
5234280,1,-34.4818,150.9012
5270192,1,43.4725,6.56639
5294520,1,8.62036,-80.58433
5299583,1,45.85008,-73.23245
5241048,10,43.80385,-93.48688
5405251,3,33.3654,-93.49518
5442929,1,40.41729,-79.86505
5270394,1,46.2348,3.3965
5429911,1,37.66882,-122.0808
5222123,1,44.36692,-97.85092
5220265,2,46.10584,-102.94544
5428656,1,36.91124,-80.32005
5512740,2,41.11923,-78.76003
5283551,5,51.52279,-0.71986
5478257,1,47.35167,-115.89103
5263127,7,39.9376,-76.97859
5188065,2,39.44644,-89.78093
5211023,5,32.11097,-98.53588
5216751,4,33.64113,-117.91867
5249870,2,39.25092,-80.31231
5581789,1,36.14424,-93.86214
5246999,3,47.60621,-122.33207
5231319,2,22.56263,88.36304
5203675,3,35.0832,-80.8923
5496714,1,65.06622,17.15593
5234587,3,45.21913,-96.63562
5295039,1,29.57406,35.42128
5204646,9,42.61858,-82.5323
5394949,2,38.42012,-75.68771
5258384,2,41.89552,-106.20474
5416805,1,40.84815,-75.29157
5406984,1,41.83531,-88.52202
5253930,3,39.25082,-106.29252
5192080,5,-38.00042,-57.5562
5379169,8,38.90921,-90.04066
5290446,3,32.64097,-90.36481
5268123,1,44.31062,-69.77949
5499310,1,31.72099,-116.57184
5372957,4,40.33757,-79.80921
5409221,1,44.40776,-98.47482
5528434,1,36.51236,-80.56978
5474454,1,14.56111,-90.73444
5205999,27,39.08367,-84.50855
5263726,2,40.69843,-74.40154
5425830,2,39.54428,-74.38237
5587589,1,39.96515,44.55937
5284441,1,43.93855,10.54377
5190655,1,40.94926,-74.15375
5190967,46,33.7207,-116.21677
5470642,1,49.39444,8.59611
5204431,2,48.025,-98.11705
5249068,4,37.08515,15.273
5216334,5,39.85456,-75.03906
5208856,5,31.04029,-104.83073
5267857,1,-30.38547,150.60901
5446613,1,51.34603,-2.97665
5233584,8,38.36446,-98.76481
5409551,1,40.05345,-84.22885
5430768,1,-6.2349,106.9896
5443604,1,44.37665,-103.72964
